tier,leagueId,queue,name,entries,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Gc0xGc2ShQZjJcOnoCubOuZuvutRnSwsjdhTASeeYN3TENw', 'summonerName': '써미나미나에에', 'leaguePoints': 872, 'rank': 'I', 'wins': 112, 'losses': 68, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Gc0xGc2ShQZjJcOnoCubOuZuvutRnSwsjdhTASeeYN3TENw,써미나미나에에,872,I,112,68,False,False,True,False,koHlDduqe1Pb1U2jsAIz61bnMDF6PdUwwZenqULnqpuhYu8xjKUkryEvi8yq763LfQG1ZUBYjLs6mA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'npivesuQzp2QuSGXQUjFWTeCzbFnjTzxX61TSx50ZUyS7zk', 'summonerName': '키보드에음료쏟아서고장내는이도윤', 'leaguePoints': 904, 'rank': 'I', 'wins': 79, 'losses': 41, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",npivesuQzp2QuSGXQUjFWTeCzbFnjTzxX61TSx50ZUyS7zk,키보드에음료쏟아서고장내는이도윤,904,I,79,41,False,False,False,False,XbHEYtF7G7xk4Z0myY8Vj9aksYaQK1Y4GoELDkLQQtcGvRtwjyoLDq4U4xbH4dpgXhGAC25qx24jtw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'qrDNYkUDbpMdFGoc67mZlfEx_f_OejU-6AEIfEPSdfuysjOZMIzGyfPnmg', 'summonerName': 'DK Bible', 'leaguePoints': 1048, 'rank': 'I', 'wins': 239, 'losses': 189, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",qrDNYkUDbpMdFGoc67mZlfEx_f_OejU-6AEIfEPSdfuysjOZMIzGyfPnmg,DK Bible,1048,I,239,189,True,False,False,False,2v5e9zCD6HJRXVsK7EsSFA7usrqVSZ2HFRCoJDdC12NNy5AoeKl4ZzKE3FxLEoaklHv-CE-m6jYkxw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'gKc72ieGqwf7CmR8bIbobvRG6B8PnhKwiZOtfQe53-Y7VYC9WzXHq5f_Rw', 'summonerName': '호떡붕어빵', 'leaguePoints': 883, 'rank': 'I', 'wins': 132, 'losses': 92, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",gKc72ieGqwf7CmR8bIbobvRG6B8PnhKwiZOtfQe53-Y7VYC9WzXHq5f_Rw,호떡붕어빵,883,I,132,92,False,False,True,True,8LsdBosM7rhTgLtwTCVB4J2opS659rz9WHCj6F5IGo9k1_X1jliC9Ecb822RblloJlAjYMI8HrxckA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'ee0OgEhXhZs-m_7fX0rk-hVgsxg_O93s4oq1P7IafmRbDLDu', 'summonerName': 'DK Pullbae', 'leaguePoints': 1276, 'rank': 'I', 'wins': 231, 'losses': 173, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",ee0OgEhXhZs-m_7fX0rk-hVgsxg_O93s4oq1P7IafmRbDLDu,DK Pullbae,1276,I,231,173,True,False,False,False,BnoO7LFpfxb7xnQMV8XVCpaHcOjx02Q3_AdbnhCnHC0CQozzROBWr1odDD-eGcznSlnqJDpOt56SnQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'MyUzKasps1WnoMmEKlRNuaMWLRk2z6ybG9d66KmM5USrumI', 'summonerName': '그브충이', 'leaguePoints': 904, 'rank': 'I', 'wins': 140, 'losses': 94, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",MyUzKasps1WnoMmEKlRNuaMWLRk2z6ybG9d66KmM5USrumI,그브충이,904,I,140,94,False,False,False,True,bEUIt8wmxuSbN5-WKki0WAN05J7-ROb7ilTGUT5HrpS2RWe8BQzf-ymQLkhWQzEUKHWc8vE1QONPVQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'w5irRn59H2zAWGpb_7wOtkmrgjKWeq0CsCVO1HWzSnf6sx0', 'summonerName': '진성빠레', 'leaguePoints': 1297, 'rank': 'I', 'wins': 191, 'losses': 127, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",w5irRn59H2zAWGpb_7wOtkmrgjKWeq0CsCVO1HWzSnf6sx0,진성빠레,1297,I,191,127,True,False,False,False,wE2eO2AIaNjdiAYe3_aJro4OO4EPOyMhO1J9RxGcVNDOVjmsaAnThCJSoXiaW6ak34xRFtsAuE3Kjw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'rJ_BH5MkDaQ1Q97gWEqWe-4TWjixI93I_2_ofJsf5sA1Ig', 'summonerName': '94마타', 'leaguePoints': 954, 'rank': 'I', 'wins': 145, 'losses': 97, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",rJ_BH5MkDaQ1Q97gWEqWe-4TWjixI93I_2_ofJsf5sA1Ig,94마타,954,I,145,97,False,False,False,False,Df_1pEqir1YrkywYhYBSyqDoS0Ol2QMRYlwzJuVHZ7kZ0ZM8WP9COg52v3QI7z8JgSAHglIAxIpLnQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'mizVh25PFCedXBBj5DJRVSV-4x519vp62DwYS_sov2VcdaI', 'summonerName': '좋은하루좋은아침', 'leaguePoints': 1343, 'rank': 'I', 'wins': 197, 'losses': 135, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",mizVh25PFCedXBBj5DJRVSV-4x519vp62DwYS_sov2VcdaI,좋은하루좋은아침,1343,I,197,135,True,False,False,False,igHpAaG4RXYBdt9yNHTYos5kZcI5eoKBc-SW_i5eVgkR938l7QJobM0j3n0Fx0xhUglJUB6s8Al49g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'DDfTjRSLkz3swiSj66s_LpvP-YPogI1f2vDBXSuU5m6FV9gjaV8qEdgXqw', 'summonerName': 'Estoy muerta', 'leaguePoints': 867, 'rank': 'I', 'wins': 101, 'losses': 58, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",DDfTjRSLkz3swiSj66s_LpvP-YPogI1f2vDBXSuU5m6FV9gjaV8qEdgXqw,Estoy muerta,867,I,101,58,False,False,True,True,pPL_eJVXEgCbWsFsDH0refis14WjpSoO2af98Sfbelj14Hr_HDNit0Gh5rUtflw1HcNJtOyj98my5A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '32yj2HRCDo0VhrZ3oxCJ-aFQJapiKfCIRwg6DvNnMk3Ypiw', 'summonerName': '칼과 창 방패', 'leaguePoints': 952, 'rank': 'I', 'wins': 297, 'losses': 257, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",32yj2HRCDo0VhrZ3oxCJ-aFQJapiKfCIRwg6DvNnMk3Ypiw,칼과 창 방패,952,I,297,257,False,False,True,False,dYVtl8M0dDhc7l0xvf7G_V7aRp8_Hh0MXY5_24mIRXHH52vwiLM9Ndb7TtVakLrhrh5KrOZkt_N-cA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '5mXmqNVfjdVw9Q6NTfKsJ3ad0b4BJACKts7yXLcGxKVv9nV0T1BjlCrDzQ', 'summonerName': 'asdasdzxc12', 'leaguePoints': 936, 'rank': 'I', 'wins': 250, 'losses': 210, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",5mXmqNVfjdVw9Q6NTfKsJ3ad0b4BJACKts7yXLcGxKVv9nV0T1BjlCrDzQ,asdasdzxc12,936,I,250,210,False,False,False,False,XqTNCRSNXvvs6Ru3POISqQNsgsbWY578l884IDaUPGD1UiaWK8QjlK-I5Da73NXh5mPD0Ku9tCNIWA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'mEKKDLC5-bCtfYWRDZeWiMUsskcn6kSYtqDo3h8oXa7t6BMo', 'summonerName': 'Raptorr', 'leaguePoints': 946, 'rank': 'I', 'wins': 148, 'losses': 103, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",mEKKDLC5-bCtfYWRDZeWiMUsskcn6kSYtqDo3h8oXa7t6BMo,Raptorr,946,I,148,103,False,False,True,False,tPJnIqFJ-XxW22Ca6SMsCFEc1OVqfpIxcG6XhoQ0oYHcDHB1klLxJh-_3issTzMKR7HAms1jGnm6KA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'DzaaZa0s7DABre5h1zZXoUeSp7gCEZlWQN7Pn-Zs4kHllVA', 'summonerName': '당당해요', 'leaguePoints': 915, 'rank': 'I', 'wins': 130, 'losses': 82, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",DzaaZa0s7DABre5h1zZXoUeSp7gCEZlWQN7Pn-Zs4kHllVA,당당해요,915,I,130,82,False,False,False,False,UhKdnk9gCYpRUNhCQpp9aVt1bkyA_HnsDISVeEiGZ6mClsFC3FgatIUIvcgiAP0gJ56s08MLmCiWtQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'pxfzZsEFd1dwvx0s6Ea6CSc0vA-GZzR1OYmf21Zu-RLfSzE0KMmAuV3ufQ', 'summonerName': 'Bad End', 'leaguePoints': 943, 'rank': 'I', 'wins': 197, 'losses': 160, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",pxfzZsEFd1dwvx0s6Ea6CSc0vA-GZzR1OYmf21Zu-RLfSzE0KMmAuV3ufQ,Bad End,943,I,197,160,False,False,False,False,NdopbGHE48pdP7XYdxuQFZy2NB4ZW76nVCxYvBojyAzCyV360m3Av4YQwR97TplMmyGUvDKYu2Io6A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'erc8uTNG4LYYcZSZwddcJuhRKGsg0AmzUII-P199L7616kA', 'summonerName': 'NS Calix', 'leaguePoints': 1067, 'rank': 'I', 'wins': 194, 'losses': 141, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",erc8uTNG4LYYcZSZwddcJuhRKGsg0AmzUII-P199L7616kA,NS Calix,1067,I,194,141,True,False,False,False,hGME73B3UtmX796ePeVnqt2eNsYNMgLtcX5xAFBgwsi6tqKSuUTtcuRjtDGO2xtbP32XzRVXDvBzbg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Zsvq_0tAI4jCiHM2pS3aKCYnhuGoiaHW-m_5sQI1zzCV4CpTLStDRnggkQ', 'summonerName': 'oo GG', 'leaguePoints': 813, 'rank': 'I', 'wins': 128, 'losses': 84, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Zsvq_0tAI4jCiHM2pS3aKCYnhuGoiaHW-m_5sQI1zzCV4CpTLStDRnggkQ,oo GG,813,I,128,84,False,False,True,False,TUzzKxNwW_tUqHWSuFlPZzzigiTPtvZ_azAfQXrYdjl21pMvo_G8JYGRmRmHOJU3L3FIo1u0VetF1g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'WPTUaAIYp_41VkhmB-IHRxDqbLvPs6vfG1H5t9n-6X6PzSI', 'summonerName': '1eng  yi', 'leaguePoints': 910, 'rank': 'I', 'wins': 123, 'losses': 79, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",WPTUaAIYp_41VkhmB-IHRxDqbLvPs6vfG1H5t9n-6X6PzSI,1eng  yi,910,I,123,79,False,False,True,True,Aig0J2pBjPRMLw3WrHAZFPRDz3uFJPNRR5aVQp8mvbzpJhbSjEWyWJUdSYgFsUv3tWszTjc_Pj5nIw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'tAdk7wwxo9aFoayr8kk1QozFFwILHrLFM8Ce4bBMZqDBU2L2xbw92ts_fw', 'summonerName': '', 'leaguePoints': 1053, 'rank': 'I', 'wins': 161, 'losses': 88, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",tAdk7wwxo9aFoayr8kk1QozFFwILHrLFM8Ce4bBMZqDBU2L2xbw92ts_fw,,1053,I,161,88,False,False,False,False,
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'HBOgkzSmyI-PmFbesYzJseilCHAP2mzyj4VfxiNTFk9wPUfbedvJYEfVxQ', 'summonerName': '', 'leaguePoints': 1158, 'rank': 'I', 'wins': 194, 'losses': 131, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",HBOgkzSmyI-PmFbesYzJseilCHAP2mzyj4VfxiNTFk9wPUfbedvJYEfVxQ,,1158,I,194,131,False,False,True,True,
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'CHBsatsH49TEb4jiT1gmtrqz7en_yI4s0MtU9zmRrQXa5VXHSAT3i6Exxg', 'summonerName': 'jxqad7out6', 'leaguePoints': 933, 'rank': 'I', 'wins': 145, 'losses': 104, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",CHBsatsH49TEb4jiT1gmtrqz7en_yI4s0MtU9zmRrQXa5VXHSAT3i6Exxg,jxqad7out6,933,I,145,104,False,False,False,False,amLUAIhKI4kZ-K7l03ipttWtW0FA1f72-32shGL25qKyKtGK-Whsxv7Xtqa1BuKNB5H8umtWJA2SUw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'XOiTdPSbi_2bf0yR56Bi2u0Y9layKkWLtR9HZ87yTsbdyR8', 'summonerName': 'y1qunsb', 'leaguePoints': 894, 'rank': 'I', 'wins': 162, 'losses': 124, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",XOiTdPSbi_2bf0yR56Bi2u0Y9layKkWLtR9HZ87yTsbdyR8,y1qunsb,894,I,162,124,False,False,True,False,dl2cT3sn2lgDOG_ct-1Z7wWdo5ysOXin0URVGXPLr2r48kjTKIkZk5lpfiNTcDDyv4IRaM5yxI68Gg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '2jj-dV2B9og0-mn9-8-OFyZd0goaXkO9hWWX2R-z3BLx_wY', 'summonerName': '아 요거어띠는', 'leaguePoints': 889, 'rank': 'I', 'wins': 97, 'losses': 56, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",2jj-dV2B9og0-mn9-8-OFyZd0goaXkO9hWWX2R-z3BLx_wY,아 요거어띠는,889,I,97,56,False,False,True,True,-5fggROafJG-fyhoIhRTfRfzz26V44_SntpYjjnFJMlhN61PgbOyDg7x46aXfDZfgQoiXS381T-0vw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'y1V4aysHewc9u5mQiiC3LalK2eC1Wh5O30exNLNwMHFQN2nqWlnStuWN4Q', 'summonerName': '04Zeta', 'leaguePoints': 887, 'rank': 'I', 'wins': 167, 'losses': 133, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",y1V4aysHewc9u5mQiiC3LalK2eC1Wh5O30exNLNwMHFQN2nqWlnStuWN4Q,04Zeta,887,I,167,133,False,False,True,True,H4NgzkO89GLO-BnEuNltfMi5arJ-BRjnOQBVOrl74oM10e8nDRMSQhDmxb8pFjBiIK68X2yHIBm4QQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'tsMg9pftS0aoRwACQhyymE1XtL8lXq5bzGGnad5ELl1BQY8', 'summonerName': 'NS Callme', 'leaguePoints': 894, 'rank': 'I', 'wins': 245, 'losses': 209, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",tsMg9pftS0aoRwACQhyymE1XtL8lXq5bzGGnad5ELl1BQY8,NS Callme,894,I,245,209,True,False,False,False,DhXDsJ2pMn7EdDdXHwK4n0DZ3dov4sqjOn8kmx21mwPuiQuTvgPA4n68on2ro4W8nDRNPWpOEIttPw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'XmogykkAZMzkvLRNVwymQCJGpc-dZEX0GRoJeAsD84Ive88', 'summonerName': 'lllwwwpo', 'leaguePoints': 1218, 'rank': 'I', 'wins': 179, 'losses': 124, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",XmogykkAZMzkvLRNVwymQCJGpc-dZEX0GRoJeAsD84Ive88,lllwwwpo,1218,I,179,124,True,False,False,True,3_pD6q5OfSq5IwGbTB35mX2yWSDBCkGTB0KS9S3rdH1T09ycisZmShwytxMjQ8ICRUN59TtvA1TkAQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'vVoQ2skDJO5EkGzsKVnjygMZs1AdW48JuJEnsGLqtaunOdeXLE9KPKycoQ', 'summonerName': 'wai  Jyaian', 'leaguePoints': 1052, 'rank': 'I', 'wins': 216, 'losses': 169, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",vVoQ2skDJO5EkGzsKVnjygMZs1AdW48JuJEnsGLqtaunOdeXLE9KPKycoQ,wai  Jyaian,1052,I,216,169,True,False,False,False,RzctlGjxAIEnyygl5bJVMBMOwAIU-78N3j6LsYAcwfnWeQFYzkozMFbsxeCFA_KrEByhyFwN95MAKg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'SM30xoj2pH4yju1hez3DEfmH1iWxUoLIaXgpw44tyRZN0BcVtsUDojxJ6Q', 'summonerName': '', 'leaguePoints': 846, 'rank': 'I', 'wins': 101, 'losses': 41, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",SM30xoj2pH4yju1hez3DEfmH1iWxUoLIaXgpw44tyRZN0BcVtsUDojxJ6Q,,846,I,101,41,False,False,True,False,
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'tx0e6j8oN8TMU8FZqC_o5rc2J0t_bbeyUdYD1-Y_k-TzFL8', 'summonerName': '라쿤99', 'leaguePoints': 934, 'rank': 'I', 'wins': 216, 'losses': 177, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",tx0e6j8oN8TMU8FZqC_o5rc2J0t_bbeyUdYD1-Y_k-TzFL8,라쿤99,934,I,216,177,False,False,False,False,uCZ6d4e4eBbCl1Uxqcn6qZdIGo_8NKgaj2nzkobyufs_8RisAek9Z_ifPIn6edxKN6aRRIWZkKY2_Q
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'FmnYTjNXaY6lLphvbB9ce4rff-O_X4_YM0WHycbtRfYznWpcOc066JAjyA', 'summonerName': 'Shylie', 'leaguePoints': 1000, 'rank': 'I', 'wins': 224, 'losses': 173, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",FmnYTjNXaY6lLphvbB9ce4rff-O_X4_YM0WHycbtRfYznWpcOc066JAjyA,Shylie,1000,I,224,173,False,False,False,True,Qd1-EAulAT9MMRW5oWGvwNdxTEx8hNpDgPx5nyyyI1QZ1PaDqeRTZ8s-S0HrAHOS4VvJbs09APoRLg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Mnrv1Nx4ojqkBfnUR3kJCuayCYGKCu4bZ5Zb05cnXOFwtQc', 'summonerName': '어리고싶다', 'leaguePoints': 1111, 'rank': 'I', 'wins': 224, 'losses': 169, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Mnrv1Nx4ojqkBfnUR3kJCuayCYGKCu4bZ5Zb05cnXOFwtQc,어리고싶다,1111,I,224,169,False,False,False,False,bDM5mnSNRe85neV1VIdleB6KuRZsfiCF324zNBsKfCfJ-gheWTflFryxwSXqqkakNNtsRXba6HtnAA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'xHVx4a5CTzeQzmtAZuJnzDAPyrQ5dh7Kru_6ZXvY2zP7KOCG0d4q4Jzicg', 'summonerName': 'JZADfans', 'leaguePoints': 1000, 'rank': 'I', 'wins': 266, 'losses': 223, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",xHVx4a5CTzeQzmtAZuJnzDAPyrQ5dh7Kru_6ZXvY2zP7KOCG0d4q4Jzicg,JZADfans,1000,I,266,223,True,False,False,True,3_Ig1rdMoHGwP8qbwz4LZf3D0kERqPkClsKyg-RUVSqPA8tO6QCE2op9Fk2LllAHF0HFx-VEGAHO7g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'AJcgwy-fx97qcZUxaoR89wIHp3bMCRaJEixHu30IgLeHnEh0naFES7A4BA', 'summonerName': 'xzz1', 'leaguePoints': 914, 'rank': 'I', 'wins': 123, 'losses': 79, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",AJcgwy-fx97qcZUxaoR89wIHp3bMCRaJEixHu30IgLeHnEh0naFES7A4BA,xzz1,914,I,123,79,False,False,True,False,wWid7nltNyrWoeZZlhLoVR275kycrMxeFBUOOPKTvLoaNhDiKfaZlePZNwLq_wWKj5bkPKHHyS8GOQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Pppkf6ZZqDblHOsU7D0Aokp_dNqf39dVRxVrqszuYmg6w1Q', 'summonerName': '타 잔', 'leaguePoints': 1648, 'rank': 'I', 'wins': 250, 'losses': 185, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Pppkf6ZZqDblHOsU7D0Aokp_dNqf39dVRxVrqszuYmg6w1Q,타 잔,1648,I,250,185,True,False,False,False,ocP1w-dTDOwOFuQPvvH6Fs67C28KzOqyZ9n2u2Be9UgTYfYKcZ2g1AYtckBcdv4329aL4fo1TgE_zA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '6fKImYzaZy7-uekyn9wrRrraspuKnrEqH1zhfFn5Li2wprrkw1ecpBhJxg', 'summonerName': '하진짜개춥당', 'leaguePoints': 1133, 'rank': 'I', 'wins': 275, 'losses': 222, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",6fKImYzaZy7-uekyn9wrRrraspuKnrEqH1zhfFn5Li2wprrkw1ecpBhJxg,하진짜개춥당,1133,I,275,222,True,False,False,True,-KZXStWlJUNA1Pck8iTwelAAFdJOlPKjwY0LZYophPYYztvFjSrjQ74n5j6-ToPol1IEUv1xqkYcTw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'vKbbm3pidthbgQM9SkNlYZeihXM1lENIv_Sv-gqpFxdGQKHqpWHroLvLSw', 'summonerName': 'LSB Diable', 'leaguePoints': 1109, 'rank': 'I', 'wins': 130, 'losses': 81, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",vKbbm3pidthbgQM9SkNlYZeihXM1lENIv_Sv-gqpFxdGQKHqpWHroLvLSw,LSB Diable,1109,I,130,81,True,False,False,False,CW97Ob9czH-c_dJ2vtcSTOpzW171aiTQgiH_BOXhcEO6I9u68wFhXtHQA-Vhi-SnLiPR4KdrCidOeA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Cb_YuZACRHpYGDOtoqdmLE3mD5_2AEYTFuAszqIAk1hPtHmrNx5ZkBZbOQ', 'summonerName': '원챔유저세나', 'leaguePoints': 896, 'rank': 'I', 'wins': 176, 'losses': 124, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",Cb_YuZACRHpYGDOtoqdmLE3mD5_2AEYTFuAszqIAk1hPtHmrNx5ZkBZbOQ,원챔유저세나,896,I,176,124,False,False,True,True,XrRLSMF3BFen6l6bwvecggxRMyMa5nr5ddwW0IbNVLD1QX747eFkkSU44jb87XJ38Iq2QxKj7V2szg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '6PWaS00lqyxWFIzVHlXUPaVwZZHKl5weCVvwwNNxXvbSBg', 'summonerName': '킬러톱', 'leaguePoints': 997, 'rank': 'I', 'wins': 249, 'losses': 200, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",6PWaS00lqyxWFIzVHlXUPaVwZZHKl5weCVvwwNNxXvbSBg,킬러톱,997,I,249,200,False,False,False,False,anYxDPVLktcUyJJ_lq4NwH3qb_I2FKWthXQoIVY18mpv9QmQ30ziWE9FPd52U-WOhybRplmimn77cQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'eVTGKKp7hk-5mG-BQVNSPeyVW5BJGc1qGjkBclVMTTNUtPI', 'summonerName': 'qweasdcxz', 'leaguePoints': 1089, 'rank': 'I', 'wins': 151, 'losses': 110, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",eVTGKKp7hk-5mG-BQVNSPeyVW5BJGc1qGjkBclVMTTNUtPI,qweasdcxz,1089,I,151,110,True,False,False,False,qOn0wupicuLGt2twUlkUTHkr_Valwn9cNpc8GbZQYwcthjGcyWP5kxCTrKsWsN8NumN6z9qbmFh1cA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'QGQpDk0NlNDsjTCcqewCsHDASYDt3oL-JtdrrVFw9lZFhgg', 'summonerName': 'you xi', 'leaguePoints': 909, 'rank': 'I', 'wins': 269, 'losses': 220, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",QGQpDk0NlNDsjTCcqewCsHDASYDt3oL-JtdrrVFw9lZFhgg,you xi,909,I,269,220,False,False,True,True,W_DGKnaaWbm4Yj7y139O27ivnMw_QlisUwPOWRWgaJW6ivP-QK643hWXEzjRGW4XEcxNYnpW881eAQ
